emotion,label,layer,alpha,prompt_idx,sample_idx,continuation,words,unique_fraction,max_word_fraction,keyword_hits,keyword_hit,matched_keywords
vengeful,base,0,0.0,1,4,"

You see, I am a little bit concerned about the situation with the people you met this evening. I know I have to find a way to tell them I didn't invite them over.

When I go over to the girls' apartment, I realize how horrible I am to have to spend the entire evening in their apartment. I have never been able to go back to the same",69.0,0.6086956521739131,0.11594202898550725,1,1,tell
vengeful,base,0,0.0,1,5," A small room full of chairs, shelves and books. In the far corner is a table with a flat surface on which a man sits. He is drinking something cold. A bottle is in his hand and he is sitting down at the table. There is another man in the corner, sitting at a long desk. The man is writing. He is reading a paper. He is holding it, looking",70.0,0.6,0.11428571428571428,0,0,
vengeful,base,0,0.0,1,6," You meet a young woman, a friend, and you fall in love.

Character: You meet a young man, a friend and a boy.

Scene: You meet a girl, a friend and a boy.

Character: You meet a girl and a boy.

Scene: You meet a girl, a friend, and a boy.

Character: You meet",54.0,0.2777777777777778,0.24074074074074073,1,1,meet
vengeful,base,0,0.0,1,7," ""Something unexpected""

Date: Monday, 1/26/2015 8:00 PM

Time: 2:30 PM

Location: Dyer Hall on the east side of the campus.

Story: ""It’s only three blocks south on the other side of the river, but it’s a pretty large river.""

A little over a week ago the",45.0,0.7111111111111111,0.1111111111111111,1,1,location
vengeful,base,0,0.0,2,0,"  -  -  -  -  -  -  -

##  M

Madden NFL Football

A player's fate is determined in the final seconds of a game.

Scene:  -  -  -  -  -  -  -

##  M

Meadow

_Meadow_ is a short",23.0,0.782608695652174,0.13043478260869565,0,0,
vengeful,base,0,0.0,2,1,"

(Note: The ""The"" can be any type of object.)

A man is in a strange place. He is on the top of a building with one side blocked off by a tall building. He is about to enter a very tall building. He is going to die. The man inside the building goes to sleep.

Scene:

(Note: The """,58.0,0.603448275862069,0.10344827586206896,0,0,
vengeful,base,0,0.0,2,2," A person receives strange news.

Action: A scene in a movie with a new lead character gets a surprise announcement.

Scene: A scene in a movie with a scene.

Scene: A scene in a movie with a scene.

Scene: A scene in a movie with a scene.

Scene: A scene in a movie with a scene.

Scene",57.0,0.2807017543859649,0.2982456140350877,0,0,
vengeful,base,0,0.0,2,3," “Oh, I feel that I have to get out. It’s a beautiful world, and I am so excited to go explore it. This is a pretty amazing experience.”

“It was kind of a small thing. I could see that the world was changing. I had been so lost, and then I realized that I really had to go through that.”

“I really",63.0,0.6349206349206349,0.12698412698412698,0,0,
vengeful,base,0,0.0,2,4," The news has been sent by a person who receives unusual news

2. A short scene about a young girl

Scene: A young girl is chatting with her friends

3. A short scene about a man

Scene: The man is talking to the woman, the girl is talking to him

4. A short scene about an animal

Scene: A woman is",58.0,0.4827586206896552,0.13793103448275862,0,0,
vengeful,base,0,0.0,2,5," ""Mr. Jones, I need you to get your story straight for me. You're a former spy. I'm here to find out how your son died. Do you understand?""

""Yes,"" I said.

""Did you ever have a child?""

""Yes.""

""Why is your father so upset with my son?""

""The reason I'm",50.0,0.8,0.06,0,0,
vengeful,base,0,0.0,2,6," This scene will be for you, by the way. I will be the star.

Scene: This scene will be for you, by the way. I will be the star.

Scene: This scene will be for you, by the way. I will be the star.

Scene: This scene will be for you, by the way. I will be the star.",59.0,0.1864406779661017,0.13559322033898305,0,0,
vengeful,base,0,0.0,2,7,"

As you come over the bridge, you see a scene from the past that may have happened in the past. It makes you want to stop and look.

Scene:

You're in a scene from the past that will probably happen in the future.

Scene:

You find a scene in the past that has happened in the past, and you take it for",62.0,0.5161290322580645,0.11290322580645161,0,0,
vengeful,base,0,0.0,3,0,"

What kind of character is this?

The character is very dark and seems to have a sort of a dark personality. The character appears as a person with a short-sightedness, as a person who seems to have the opposite mental state.

As you will see in the following, the character is also a little obsessed with the things in life.

As you",63.0,0.5714285714285714,0.09523809523809523,0,0,
vengeful,base,0,0.0,3,1," A scene from ""The Greatest Generation"". I thought this was pretty. Not to my liking but it was the best I could do. The movie was good but was very repetitive.

Challenge:
1) Do not make your characters feel too busy
2) Make them feel less busy

Scene: The scene from ""The Greatest Generation"" with a group of four characters",58.0,0.6379310344827587,0.08620689655172414,1,1,best
vengeful,base,0,0.0,3,2," ""Giving up your own home. I'm going back to work,"" a woman says, ""so I'll be home for Christmas. How about that? We'll do the grocery shopping and I'm sure you can handle the rest. You have to be back in the evening after work.""

Scene: ""There was that guy last night in my life who didn't want to do something",61.0,0.7868852459016393,0.04918032786885246,0,0,
vengeful,base,0,0.0,3,3," The doorbell rings in the middle of the day. A man is there. He's been waiting in a quiet room for weeks. A quiet room is the most comfortable. You have no reason to get upset if he's expecting you. But then again, if it's someone who you love, don't get upset just because they expect you to come. Just listen to him and get back to",67.0,0.6865671641791045,0.05970149253731343,0,0,
vengeful,base,0,0.0,3,4,"

A young woman, an unmarried young woman with no formal education is waiting in a quiet room. She is waiting for her son. She is waiting for her husband. She is waiting for her husband. She is waiting for her husband to marry. Her husband is waiting for her. He has just left for work and he is waiting for her. He has left for work and he is",69.0,0.391304347826087,0.11594202898550725,0,0,
vengeful,base,0,0.0,3,5,"

A small party in a quiet room with a large man in a high hat and a red shirt.

The room is set up at a level which leads to a small room with a mirror at the far end which can be used as a mirror.

A mirror behind the mirror is a window into the room, there is another window at the other end that is used as a",71.0,0.5211267605633803,0.16901408450704225,0,0,
vengeful,base,0,0.0,3,6,"

In a quiet room, an attractive blonde is waiting for a customer. As the waitress comes in and checks that her waitress is in, she asks the blonde, “Is this your girlfriend?” The blonde replies “No.” The waitress asks the blonde, “What do you do for a living?” The blonde replies, “I work in a bank. I don’t do",60.0,0.5833333333333334,0.1,0,0,
vengeful,base,0,0.0,3,7," A scene of a quiet room.

Interaction: The dialogue in the scene has the same format as the dialogue in the dialogue in the dialogue in the scene.

Action: A person in a scene.

Scene: The scene of a person with the same title as the scene.

Interaction: A scene of a person with the same title as the scene.
",60.0,0.2833333333333333,0.2,0,0,
vengeful,base,0,0.0,4,0,"

First, read the scene to identify what it is.

Make sure you identify the scene using your eyes.

Look into the corner of the room as you do this. It's not visible. If it's not, try the next scene again.

If it's not possible to identify the scene, repeat it until you get the right answer.

You can",58.0,0.6379310344827587,0.1206896551724138,0,0,
